datetime,open,high,low,close,volume
2021-09-01 17:00:00,1.1844,1.18573,1.18334,1.18544,4153
2021-09-01 18:00:00,1.18543,1.18566,1.18468,1.185,2356
2021-09-01 19:00:00,1.185,1.18564,1.18474,1.18481,1339
2021-09-01 20:00:00,1.18481,1.18512,1.18425,1.18428,1101
2021-09-01 21:00:00,1.18431,1.18475,1.1841,1.18466,1118
2021-09-01 22:00:00,1.18466,1.18467,1.18383,1.18383,920
2021-09-01 23:00:00,1.18382,1.18406,1.18377,1.18399,581
2021-09-02 00:00:00,1.1839,1.18427,1.18385,1.18396,186
2021-09-02 01:00:00,1.18396,1.18422,1.18396,1.18409,428
2021-09-02 02:00:00,1.18413,1.18422,1.18404,1.18409,286
2021-09-02 03:00:00,1.18409,1.18462,1.18399,1.1845,1193
2021-09-02 04:00:00,1.1845,1.18454,1.18378,1.18393,951
2021-09-02 05:00:00,1.18394,1.18409,1.18368,1.18391,621
2021-09-02 06:00:00,1.18391,1.18399,1.18368,1.18379,556
2021-09-02 07:00:00,1.18379,1.18385,1.18348,1.18349,382
2021-09-02 08:00:00,1.18349,1.1844,1.18345,1.18435,729
2021-09-02 09:00:00,1.18434,1.18466,1.184,1.18455,1530
2021-09-02 10:00:00,1.18455,1.18517,1.18402,1.18476,2128
2021-09-02 11:00:00,1.18475,1.185,1.18433,1.18456,2083
2021-09-02 12:00:00,1.18456,1.18532,1.1843,1.18518,1803
2021-09-02 13:00:00,1.18517,1.18558,1.18489,1.18548,1490
2021-09-02 14:00:00,1.18548,1.18548,1.18465,1.1847,1817
2021-09-02 15:00:00,1.1847,1.185,1.18365,1.18472,2561
2021-09-02 16:00:00,1.18471,1.18626,1.18464,1.18588,3030
2021-09-02 17:00:00,1.1859,1.18689,1.18503,1.18681,3361
2021-09-02 18:00:00,1.18682,1.18711,1.18573,1.18573,2031
2021-09-02 19:00:00,1.18573,1.18666,1.1857,1.18651,1160
2021-09-02 20:00:00,1.18651,1.18712,1.18644,1.18709,1187
2021-09-02 21:00:00,1.18709,1.18747,1.18693,1.18746,1096
2021-09-02 22:00:00,1.18747,1.1876,1.18729,1.18742,828
2021-09-02 23:00:00,1.18741,1.18761,1.18722,1.18753,537
2021-09-03 00:00:00,1.1875,1.18758,1.1872,1.18736,300
2021-09-03 01:00:00,1.18738,1.18756,1.18737,1.18744,242
2021-09-03 02:00:00,1.18745,1.18746,1.18733,1.18738,190
2021-09-03 03:00:00,1.18738,1.18829,1.18734,1.18821,949
2021-09-03 04:00:00,1.18821,1.18839,1.18778,1.18826,1046
2021-09-03 05:00:00,1.18826,1.18843,1.18789,1.1879,1020
2021-09-03 06:00:00,1.18791,1.18801,1.18773,1.18789,937
2021-09-03 07:00:00,1.18789,1.18796,1.18763,1.18764,468
2021-09-03 08:00:00,1.18764,1.18809,1.18757,1.18795,779
2021-09-03 09:00:00,1.18795,1.18808,1.18735,1.18774,1470
2021-09-03 10:00:00,1.18775,1.1882,1.18714,1.18749,2158
2021-09-03 11:00:00,1.18749,1.18828,1.18738,1.18748,2055
2021-09-03 12:00:00,1.18747,1.18747,1.18663,1.18703,1817
2021-09-03 13:00:00,1.18699,1.18725,1.18688,1.18697,1417
2021-09-03 14:00:00,1.18697,1.18774,1.18696,1.18734,1697
2021-09-03 15:00:00,1.18737,1.1909,1.18656,1.18913,6351
2021-09-03 16:00:00,1.18917,1.1905,1.18764,1.18883,5644
2021-09-03 17:00:00,1.18883,1.18899,1.18718,1.18811,4428
2021-09-03 18:00:00,1.18812,1.18901,1.1877,1.18835,2463
2021-09-03 19:00:00,1.18835,1.18899,1.18816,1.18896,982
2021-09-03 20:00:00,1.18895,1.18981,1.18891,1.18954,1195
2021-09-03 21:00:00,1.18954,1.18968,1.18895,1.1891,840
2021-09-03 22:00:00,1.18911,1.18911,1.18802,1.18803,949
2021-09-03 23:00:00,1.18803,1.1881,1.18751,1.18784,713
2021-09-06 00:00:00,1.1882,1.1882,1.18774,1.18794,173
2021-09-06 01:00:00,1.18796,1.18837,1.18792,1.18799,462
2021-09-06 02:00:00,1.18798,1.18864,1.18794,1.18855,338
2021-09-06 03:00:00,1.18856,1.18859,1.18762,1.18787,1094
2021-09-06 04:00:00,1.18787,1.18801,1.18758,1.18776,898
2021-09-06 05:00:00,1.18774,1.18775,1.18715,1.1874,773
2021-09-06 06:00:00,1.18741,1.18742,1.1865,1.1868,642
2021-09-06 07:00:00,1.18681,1.18704,1.18669,1.18694,512
2021-09-06 08:00:00,1.18694,1.1873,1.18665,1.18716,727
2021-09-06 09:00:00,1.18716,1.18752,1.18684,1.18718,1354
2021-09-06 10:00:00,1.18721,1.1873,1.18604,1.1863,1736
2021-09-06 11:00:00,1.1863,1.18688,1.18611,1.18641,1567
2021-09-06 12:00:00,1.18641,1.1867,1.18558,1.18607,1576
2021-09-06 13:00:00,1.18608,1.18658,1.18596,1.18647,1317
2021-09-06 14:00:00,1.18646,1.18667,1.18606,1.18618,1176
2021-09-06 15:00:00,1.18619,1.18673,1.18601,1.18663,1178
2021-09-06 16:00:00,1.18663,1.18705,1.18654,1.18676,1498
2021-09-06 17:00:00,1.18676,1.18711,1.18578,1.18625,1601
2021-09-06 18:00:00,1.18624,1.18673,1.186,1.18658,1088
2021-09-06 19:00:00,1.18658,1.18713,1.18654,1.18712,707
2021-09-06 20:00:00,1.18713,1.18716,1.18687,1.1869,438
2021-09-06 21:00:00,1.1869,1.18697,1.18689,1.18693,316
2021-09-06 22:00:00,1.18692,1.1871,1.18679,1.18684,270
2021-09-06 23:00:00,1.18684,1.187,1.18682,1.187,1428
2021-09-07 00:00:00,1.187,1.1872,1.18687,1.18708,407
2021-09-07 01:00:00,1.18708,1.1872,1.18705,1.18714,294
2021-09-07 02:00:00,1.18717,1.18741,1.18711,1.18734,289
2021-09-07 03:00:00,1.18733,1.18817,1.18729,1.18795,982
2021-09-07 04:00:00,1.18794,1.18852,1.18786,1.18824,1027
2021-09-07 05:00:00,1.18824,1.18826,1.18786,1.18804,725
2021-09-07 06:00:00,1.18804,1.18828,1.18776,1.18786,811
2021-09-07 07:00:00,1.18786,1.18823,1.18752,1.18754,1218
2021-09-07 08:00:00,1.18754,1.18758,1.18708,1.18714,1583
2021-09-07 09:00:00,1.18717,1.18742,1.1863,1.18713,2101
2021-09-07 10:00:00,1.18713,1.18825,1.18668,1.18764,2776
2021-09-07 11:00:00,1.18764,1.18765,1.18597,1.18763,2883
2021-09-07 12:00:00,1.18764,1.18804,1.18624,1.18657,3161
2021-09-07 13:00:00,1.18658,1.18752,1.18619,1.18748,2598
2021-09-07 14:00:00,1.18748,1.18768,1.18582,1.18615,2551
2021-09-07 15:00:00,1.18615,1.1865,1.18498,1.18507,2760
2021-09-07 16:00:00,1.18507,1.18604,1.18439,1.18565,3703
2021-09-07 17:00:00,1.18565,1.18579,1.18374,1.18464,4097
2021-09-07 18:00:00,1.18465,1.18502,1.1838,1.18488,2294
2021-09-07 19:00:00,1.18488,1.18498,1.18426,1.18456,1596
2021-09-07 20:00:00,1.18455,1.18522,1.1843,1.18492,1404
2021-09-07 21:00:00,1.18492,1.18534,1.18456,1.18457,1181
2021-09-07 22:00:00,1.18457,1.18464,1.18382,1.18399,1031
2021-09-07 23:00:00,1.18398,1.18426,1.18394,1.18423,643
2021-09-08 00:00:00,1.18388,1.18461,1.18383,1.18452,1539
2021-09-08 01:00:00,1.18453,1.18455,1.1843,1.18442,554
2021-09-08 02:00:00,1.18444,1.18444,1.18417,1.1843,280
2021-09-08 03:00:00,1.1843,1.18482,1.18404,1.1848,887
2021-09-08 04:00:00,1.1848,1.18512,1.18456,1.18476,1035
2021-09-08 05:00:00,1.18476,1.18482,1.18447,1.1845,656
2021-09-08 06:00:00,1.1845,1.18458,1.18408,1.18422,859
2021-09-08 07:00:00,1.18423,1.18438,1.18414,1.18436,588
2021-09-08 08:00:00,1.18436,1.18437,1.18354,1.18366,1033
2021-09-08 09:00:00,1.18366,1.18383,1.18286,1.18335,2296
2021-09-08 10:00:00,1.18335,1.1845,1.18305,1.18305,3302
2021-09-08 11:00:00,1.18306,1.18308,1.18163,1.18216,3324
2021-09-08 12:00:00,1.18216,1.18269,1.18126,1.18153,2427
2021-09-08 13:00:00,1.18153,1.18223,1.18122,1.18177,2050
2021-09-08 14:00:00,1.18176,1.18251,1.18159,1.18226,2049
2021-09-08 15:00:00,1.18225,1.18296,1.18211,1.18212,2772
2021-09-08 16:00:00,1.18213,1.18226,1.18088,1.18173,3841
2021-09-08 17:00:00,1.18173,1.18192,1.18022,1.18124,4892
2021-09-08 18:00:00,1.18123,1.18211,1.1811,1.18183,2980
2021-09-08 19:00:00,1.18183,1.1829,1.18156,1.18188,2218
2021-09-08 20:00:00,1.18188,1.18264,1.18168,1.1824,1941
2021-09-08 21:00:00,1.18239,1.18299,1.18239,1.18243,1632
2021-09-08 22:00:00,1.18244,1.18253,1.18176,1.18178,956
2021-09-08 23:00:00,1.18177,1.18193,1.18156,1.18157,696
2021-09-09 00:00:00,1.18158,1.18184,1.18145,1.18173,1123
2021-09-09 01:00:00,1.18173,1.182,1.18173,1.18184,420
2021-09-09 02:00:00,1.18184,1.1819,1.18178,1.18189,326
2021-09-09 03:00:00,1.18189,1.1819,1.18124,1.18143,1214
2021-09-09 04:00:00,1.18144,1.18211,1.18137,1.18207,1006
2021-09-09 05:00:00,1.18209,1.18253,1.18207,1.1825,938
2021-09-09 06:00:00,1.18249,1.18251,1.18178,1.18183,821
2021-09-09 07:00:00,1.18183,1.18187,1.18115,1.18142,916
2021-09-09 08:00:00,1.18142,1.1817,1.18115,1.18131,1077
2021-09-09 09:00:00,1.1813,1.18244,1.18122,1.18158,2032
2021-09-09 10:00:00,1.18157,1.18276,1.18138,1.18224,2936
2021-09-09 11:00:00,1.18223,1.18362,1.18223,1.1834,2491
2021-09-09 12:00:00,1.18339,1.18339,1.18262,1.18327,2328
2021-09-09 13:00:00,1.18326,1.18357,1.18303,1.1832,1755
2021-09-09 14:00:00,1.1832,1.18409,1.1824,1.18398,3056
2021-09-09 15:00:00,1.18398,1.18411,1.18083,1.18234,5072
2021-09-09 16:00:00,1.18236,1.18349,1.18117,1.18156,4898
2021-09-09 17:00:00,1.18153,1.18202,1.18052,1.18162,4358
2021-09-09 18:00:00,1.18163,1.18278,1.18122,1.18272,2735
2021-09-09 19:00:00,1.18272,1.18329,1.1825,1.18316,1643
2021-09-09 20:00:00,1.18316,1.18398,1.18304,1.1834,2426
2021-09-09 21:00:00,1.18341,1.1835,1.18281,1.18297,1583
2021-09-09 22:00:00,1.18297,1.18306,1.18258,1.18258,1136
2021-09-09 23:00:00,1.18258,1.18264,1.1822,1.18238,687
2021-09-10 00:00:00,1.18253,1.1828,1.18237,1.1824,871
2021-09-10 01:00:00,1.1824,1.18252,1.18236,1.18236,505
2021-09-10 02:00:00,1.18241,1.18252,1.18226,1.18232,460
2021-09-10 03:00:00,1.18232,1.18277,1.1823,1.18242,962
2021-09-10 04:00:00,1.18242,1.1825,1.18188,1.18216,1025
2021-09-10 05:00:00,1.18217,1.18328,1.18196,1.18324,1535
2021-09-10 06:00:00,1.18324,1.18331,1.1829,1.18304,996
2021-09-10 07:00:00,1.18304,1.1831,1.18276,1.183,995
2021-09-10 08:00:00,1.18299,1.18338,1.18274,1.18277,1192
2021-09-10 09:00:00,1.18275,1.1831,1.18248,1.1829,1650
2021-09-10 10:00:00,1.1829,1.18441,1.18272,1.18421,2659
2021-09-10 11:00:00,1.18421,1.18512,1.1842,1.18479,2597
2021-09-10 12:00:00,1.18478,1.18481,1.1834,1.18359,2056
2021-09-10 13:00:00,1.18359,1.18378,1.18272,1.18308,2114
2021-09-10 14:00:00,1.18308,1.18375,1.18288,1.18337,2100
2021-09-10 15:00:00,1.18337,1.18415,1.18261,1.1827,2744
2021-09-10 16:00:00,1.1827,1.1835,1.18213,1.18346,3347
2021-09-10 17:00:00,1.18348,1.18378,1.18299,1.18335,3852
2021-09-10 18:00:00,1.18333,1.18342,1.18184,1.18218,3164
2021-09-10 19:00:00,1.18218,1.18232,1.18157,1.18187,1901
2021-09-10 20:00:00,1.18188,1.18188,1.18124,1.18154,1287
2021-09-10 21:00:00,1.18156,1.18173,1.18122,1.18154,1059
2021-09-10 22:00:00,1.18153,1.18169,1.18124,1.18128,1318
2021-09-10 23:00:00,1.18128,1.18135,1.18095,1.18104,711
2021-09-13 00:00:00,1.18154,1.18164,1.18135,1.18148,422
2021-09-13 01:00:00,1.18148,1.18148,1.18087,1.1812,654
2021-09-13 02:00:00,1.1812,1.1813,1.18104,1.18115,323
2021-09-13 03:00:00,1.18115,1.18129,1.18046,1.18052,902
2021-09-13 04:00:00,1.18053,1.18066,1.18023,1.1803,1193
2021-09-13 05:00:00,1.18029,1.18053,1.18024,1.1805,1030
2021-09-13 06:00:00,1.1805,1.18068,1.1803,1.18049,729
2021-09-13 07:00:00,1.1805,1.1806,1.17938,1.17956,965
2021-09-13 08:00:00,1.17956,1.17961,1.17878,1.17934,1649
2021-09-13 09:00:00,1.17934,1.17952,1.17792,1.17797,2528
2021-09-13 10:00:00,1.17796,1.17879,1.1775,1.17867,2717
2021-09-13 11:00:00,1.17867,1.17911,1.1783,1.17897,2152
2021-09-13 12:00:00,1.17896,1.17929,1.17866,1.17914,1566
2021-09-13 13:00:00,1.17912,1.17924,1.17752,1.17758,2261
2021-09-13 14:00:00,1.17757,1.17776,1.17702,1.1774,1856
2021-09-13 15:00:00,1.1774,1.17866,1.17714,1.17825,2835
2021-09-13 16:00:00,1.17826,1.18014,1.17826,1.18,3362
2021-09-13 17:00:00,1.18,1.18109,1.17924,1.18096,4076
2021-09-13 18:00:00,1.18097,1.18171,1.18036,1.18088,2692
2021-09-13 19:00:00,1.18088,1.181,1.18061,1.18073,1524
2021-09-13 20:00:00,1.18073,1.18092,1.18014,1.18027,1394
2021-09-13 21:00:00,1.18027,1.18056,1.1802,1.1804,1327
2021-09-13 22:00:00,1.1804,1.18079,1.18022,1.18075,1337
2021-09-13 23:00:00,1.18076,1.18111,1.18073,1.18108,433
2021-09-14 00:00:00,1.18111,1.1812,1.18086,1.18112,857
2021-09-14 01:00:00,1.18111,1.1812,1.18101,1.18106,559
2021-09-14 02:00:00,1.18106,1.18112,1.18093,1.18098,330
2021-09-14 03:00:00,1.18098,1.18118,1.18056,1.18086,1031
2021-09-14 04:00:00,1.18086,1.18122,1.18062,1.18082,1133
2021-09-14 05:00:00,1.18082,1.1819,1.18077,1.18172,1168
2021-09-14 06:00:00,1.18173,1.18173,1.18133,1.18157,1039
2021-09-14 07:00:00,1.18156,1.18176,1.18128,1.18132,682
2021-09-14 08:00:00,1.18132,1.18161,1.18116,1.1813,1063
2021-09-14 09:00:00,1.1813,1.18182,1.18066,1.18152,2225
2021-09-14 10:00:00,1.18151,1.183,1.18132,1.18248,2971
2021-09-14 11:00:00,1.18248,1.18267,1.18209,1.18212,2065
2021-09-14 12:00:00,1.18212,1.18244,1.18074,1.18144,2003
2021-09-14 13:00:00,1.18146,1.18154,1.1803,1.18036,1819
2021-09-14 14:00:00,1.18036,1.18127,1.18001,1.18096,2104
2021-09-14 15:00:00,1.18096,1.18458,1.18075,1.18413,5309
2021-09-14 16:00:00,1.18415,1.18458,1.18233,1.18274,4833
2021-09-14 17:00:00,1.18275,1.18275,1.18157,1.18222,4409
2021-09-14 18:00:00,1.18222,1.18251,1.1818,1.18228,2292
2021-09-14 19:00:00,1.18228,1.18278,1.1821,1.1822,1489
2021-09-14 20:00:00,1.1822,1.18262,1.18185,1.1823,1702
2021-09-14 21:00:00,1.1823,1.1824,1.18076,1.18077,1646
2021-09-14 22:00:00,1.18077,1.18081,1.18002,1.18046,1696
2021-09-14 23:00:00,1.18046,1.18073,1.18038,1.1804,548
2021-09-15 00:00:00,1.1803,1.1809,1.17971,1.18042,1434
2021-09-15 01:00:00,1.18068,1.18073,1.18006,1.18012,881
2021-09-15 02:00:00,1.18014,1.18026,1.18008,1.18025,230
2021-09-15 03:00:00,1.18026,1.18075,1.18008,1.18055,1030
2021-09-15 04:00:00,1.18055,1.18122,1.1805,1.18084,1082
2021-09-15 05:00:00,1.18084,1.18096,1.18037,1.18064,1337
2021-09-15 06:00:00,1.18064,1.18096,1.18057,1.18062,860
2021-09-15 07:00:00,1.18062,1.18092,1.18045,1.18052,701
2021-09-15 08:00:00,1.18052,1.18071,1.18008,1.18057,1295
2021-09-15 09:00:00,1.18058,1.18118,1.17992,1.18077,2760
2021-09-15 10:00:00,1.18076,1.18185,1.18056,1.18168,2511
2021-09-15 11:00:00,1.18168,1.18288,1.18143,1.18261,2213
2021-09-15 12:00:00,1.18261,1.18287,1.18201,1.18248,2286
2021-09-15 13:00:00,1.18248,1.18319,1.18218,1.18277,1927
2021-09-15 14:00:00,1.18277,1.18317,1.18174,1.18216,2181
2021-09-15 15:00:00,1.18217,1.18318,1.18074,1.18115,4089
2021-09-15 16:00:00,1.18116,1.18213,1.18088,1.18186,4097
2021-09-15 17:00:00,1.18185,1.18227,1.18081,1.18188,4249
2021-09-15 18:00:00,1.18188,1.18216,1.18098,1.18115,2870
2021-09-15 19:00:00,1.18115,1.18131,1.18034,1.18039,1445
2021-09-15 20:00:00,1.18039,1.18111,1.18038,1.18086,1262
2021-09-15 21:00:00,1.18086,1.18094,1.1805,1.18077,1110
2021-09-15 22:00:00,1.18076,1.18174,1.18065,1.18172,1084
2021-09-15 23:00:00,1.18173,1.18181,1.18138,1.18157,592
2021-09-16 00:00:00,1.18177,1.18177,1.18147,1.18167,741
2021-09-16 01:00:00,1.18168,1.18205,1.18163,1.18199,575
2021-09-16 02:00:00,1.18199,1.18204,1.18177,1.18191,437
2021-09-16 03:00:00,1.18191,1.18206,1.1816,1.18192,995
2021-09-16 04:00:00,1.18191,1.18199,1.18152,1.18184,1157
2021-09-16 05:00:00,1.18184,1.18198,1.18163,1.1819,864
2021-09-16 06:00:00,1.1819,1.18198,1.1812,1.18122,627
2021-09-16 07:00:00,1.18122,1.18128,1.18092,1.18098,670
2021-09-16 08:00:00,1.18098,1.18118,1.18028,1.18028,1182
2021-09-16 09:00:00,1.18029,1.18072,1.17912,1.17919,2659
2021-09-16 10:00:00,1.17919,1.17951,1.17779,1.1781,3330
2021-09-16 11:00:00,1.1781,1.17846,1.17722,1.17727,2884
2021-09-16 12:00:00,1.17727,1.17776,1.17662,1.1771,2706
2021-09-16 13:00:00,1.1771,1.17719,1.17618,1.17662,2441
2021-09-16 14:00:00,1.17662,1.17743,1.17657,1.17689,2113
2021-09-16 15:00:00,1.17689,1.17698,1.17521,1.17551,4786
2021-09-16 16:00:00,1.1755,1.17616,1.17505,1.17574,3893
2021-09-16 17:00:00,1.17573,1.17684,1.17539,1.17629,3448
2021-09-16 18:00:00,1.17629,1.17669,1.17554,1.17632,2526
2021-09-16 19:00:00,1.17633,1.17643,1.17584,1.17596,1229
2021-09-16 20:00:00,1.17596,1.17614,1.17539,1.17556,1088
2021-09-16 21:00:00,1.17557,1.17572,1.17536,1.1754,1101
2021-09-16 22:00:00,1.1754,1.17714,1.17534,1.17689,2065
2021-09-16 23:00:00,1.17689,1.17712,1.17667,1.17686,972
2021-09-17 00:00:00,1.17649,1.17696,1.17637,1.17682,715
2021-09-17 01:00:00,1.17682,1.17692,1.17642,1.17654,791
2021-09-17 02:00:00,1.17654,1.17661,1.17644,1.17651,325
2021-09-17 03:00:00,1.17651,1.17656,1.17593,1.17598,1269
2021-09-17 04:00:00,1.17598,1.17674,1.17588,1.17606,1469
2021-09-17 05:00:00,1.17606,1.17682,1.17602,1.17673,650
2021-09-17 06:00:00,1.17673,1.17702,1.17664,1.17689,734
2021-09-17 07:00:00,1.17689,1.17735,1.17688,1.17732,593
2021-09-17 08:00:00,1.17732,1.17744,1.1768,1.17706,1007
2021-09-17 09:00:00,1.17705,1.17748,1.17686,1.17724,1794
2021-09-17 10:00:00,1.17723,1.1785,1.17716,1.1773,2498
2021-09-17 11:00:00,1.17733,1.17832,1.17684,1.17772,2432
2021-09-17 12:00:00,1.17772,1.17874,1.1774,1.1782,2902
2021-09-17 13:00:00,1.1782,1.17858,1.17787,1.17827,2255
2021-09-17 14:00:00,1.17827,1.17884,1.17757,1.17884,2128
2021-09-17 15:00:00,1.17886,1.1789,1.17726,1.17738,2814
2021-09-17 16:00:00,1.17737,1.17749,1.17508,1.17538,4017
2021-09-17 17:00:00,1.17538,1.17573,1.17343,1.17378,4375
2021-09-17 18:00:00,1.17378,1.17406,1.17289,1.17336,3238
2021-09-17 19:00:00,1.17338,1.17367,1.17248,1.17256,1497
2021-09-17 20:00:00,1.17257,1.17321,1.17246,1.17271,1254
2021-09-17 21:00:00,1.1727,1.17302,1.17254,1.17292,1161
2021-09-17 22:00:00,1.17292,1.17323,1.17291,1.17306,1125
2021-09-17 23:00:00,1.17305,1.17311,1.17248,1.1726,902
2021-09-20 00:00:00,1.17306,1.17314,1.17252,1.17287,294
2021-09-20 01:00:00,1.17287,1.17292,1.17234,1.1727,1027
2021-09-20 02:00:00,1.1727,1.17295,1.17263,1.17294,478
2021-09-20 03:00:00,1.17294,1.17298,1.17229,1.17237,742
2021-09-20 04:00:00,1.17237,1.17238,1.17183,1.17185,922
2021-09-20 05:00:00,1.17185,1.1719,1.17104,1.17124,1491
2021-09-20 06:00:00,1.17124,1.17152,1.171,1.17108,829
2021-09-20 07:00:00,1.17108,1.17157,1.17102,1.17151,665
2021-09-20 08:00:00,1.17152,1.1718,1.17135,1.17172,909
2021-09-20 09:00:00,1.17171,1.1718,1.17112,1.17147,2102
2021-09-20 10:00:00,1.17147,1.17185,1.1706,1.1711,3272
2021-09-20 11:00:00,1.1711,1.17137,1.17052,1.17096,2607
2021-09-20 12:00:00,1.17096,1.171,1.17002,1.17066,2412
2021-09-20 13:00:00,1.17066,1.17165,1.17062,1.17129,2165
2021-09-20 14:00:00,1.17129,1.17136,1.17035,1.17054,2344
2021-09-20 15:00:00,1.17054,1.1717,1.17054,1.17145,3593
2021-09-20 16:00:00,1.17145,1.17185,1.17116,1.17184,3740
2021-09-20 17:00:00,1.17182,1.17304,1.17129,1.17241,4025
2021-09-20 18:00:00,1.17241,1.17365,1.17238,1.17285,2736
2021-09-20 19:00:00,1.17286,1.17345,1.17222,1.17225,2126
2021-09-20 20:00:00,1.17225,1.17313,1.17222,1.17258,1568
2021-09-20 21:00:00,1.17259,1.17282,1.17227,1.17244,1664
2021-09-20 22:00:00,1.17244,1.17306,1.17224,1.17301,1498
2021-09-20 23:00:00,1.17301,1.17306,1.17254,1.17269,663
2021-09-21 00:00:00,1.1725,1.17316,1.17195,1.1727,500
2021-09-21 01:00:00,1.1727,1.173,1.1727,1.17278,482
2021-09-21 02:00:00,1.1728,1.17288,1.17252,1.17268,618
2021-09-21 03:00:00,1.17268,1.17307,1.17249,1.17258,1249
2021-09-21 04:00:00,1.17256,1.17396,1.17234,1.17389,1589
2021-09-21 05:00:00,1.17389,1.17402,1.17323,1.17325,853
2021-09-21 06:00:00,1.17325,1.17326,1.17299,1.1732,811
2021-09-21 07:00:00,1.17321,1.1735,1.173,1.17318,671
2021-09-21 08:00:00,1.17318,1.1736,1.17316,1.17336,995
2021-09-21 09:00:00,1.17336,1.17376,1.17296,1.17314,2140
2021-09-21 10:00:00,1.17314,1.17345,1.17184,1.17269,2992
2021-09-21 11:00:00,1.17269,1.1737,1.1723,1.17342,2813
2021-09-21 12:00:00,1.17342,1.1738,1.17301,1.1737,2017
2021-09-21 13:00:00,1.17372,1.17392,1.17321,1.17358,1801
2021-09-21 14:00:00,1.17357,1.17459,1.17334,1.17446,1873
2021-09-21 15:00:00,1.17446,1.17488,1.17336,1.17397,3920
2021-09-21 16:00:00,1.17398,1.17419,1.17281,1.17309,4059
2021-09-21 17:00:00,1.17308,1.17314,1.1717,1.17245,4159
2021-09-21 18:00:00,1.17245,1.17261,1.1715,1.17244,2845
2021-09-21 19:00:00,1.17244,1.17293,1.17226,1.17285,1667
2021-09-21 20:00:00,1.17284,1.17298,1.17187,1.17263,1874
2021-09-21 21:00:00,1.17263,1.17311,1.17252,1.17263,1679
2021-09-21 22:00:00,1.17264,1.17323,1.17251,1.17293,1491
2021-09-21 23:00:00,1.17292,1.17298,1.17238,1.17256,670
2021-09-22 00:00:00,1.17252,1.17288,1.17223,1.17266,450
2021-09-22 01:00:00,1.17266,1.17278,1.17244,1.17244,591
2021-09-22 02:00:00,1.17244,1.17246,1.1722,1.1723,406
2021-09-22 03:00:00,1.1723,1.17251,1.17172,1.17196,1145
2021-09-22 04:00:00,1.17196,1.17306,1.17167,1.1728,2675
2021-09-22 05:00:00,1.17279,1.17283,1.1724,1.1725,892
2021-09-22 06:00:00,1.1725,1.17251,1.1719,1.172,710
2021-09-22 07:00:00,1.172,1.17238,1.17169,1.17219,626
2021-09-22 08:00:00,1.17219,1.17262,1.17215,1.17226,1046
2021-09-22 09:00:00,1.17225,1.17286,1.17169,1.17281,1923
2021-09-22 10:00:00,1.17278,1.17376,1.17238,1.17287,2888
2021-09-22 11:00:00,1.17286,1.17347,1.17241,1.17343,2344
2021-09-22 12:00:00,1.17343,1.1737,1.17286,1.17286,2008
2021-09-22 13:00:00,1.17287,1.17351,1.17285,1.17339,1652
2021-09-22 14:00:00,1.1734,1.17341,1.17245,1.17262,1459
2021-09-22 15:00:00,1.17264,1.17331,1.17252,1.17296,2297
2021-09-22 16:00:00,1.17296,1.17336,1.17244,1.17311,2791
2021-09-22 17:00:00,1.17311,1.1745,1.17288,1.17349,3231
2021-09-22 18:00:00,1.17349,1.1741,1.17329,1.17383,2593
2021-09-22 19:00:00,1.17382,1.17418,1.17332,1.17353,1662
2021-09-22 20:00:00,1.17354,1.17378,1.17219,1.17297,1529
2021-09-22 21:00:00,1.172,1.17556,1.16907,1.16936,10558
2021-09-22 22:00:00,1.16938,1.17116,1.16848,1.16951,6174
2021-09-22 23:00:00,1.16951,1.16966,1.16882,1.16886,974
2021-09-23 00:00:00,1.16872,1.1694,1.16865,1.16934,733
2021-09-23 01:00:00,1.16936,1.16949,1.1692,1.16942,531
2021-09-23 02:00:00,1.16945,1.16945,1.16867,1.16874,643
2021-09-23 03:00:00,1.16873,1.169,1.16836,1.16889,965
2021-09-23 04:00:00,1.16889,1.1695,1.16864,1.1695,1061
2021-09-23 05:00:00,1.1695,1.16988,1.16896,1.16973,1091
2021-09-23 06:00:00,1.16973,1.17093,1.16973,1.17069,926
2021-09-23 07:00:00,1.17069,1.17098,1.17052,1.17097,628
2021-09-23 08:00:00,1.17097,1.17134,1.17076,1.17094,801
2021-09-23 09:00:00,1.17094,1.17174,1.17064,1.17148,2401
2021-09-23 10:00:00,1.17147,1.17246,1.17062,1.17153,3873
2021-09-23 11:00:00,1.17153,1.17292,1.17102,1.1721,3267
2021-09-23 12:00:00,1.17209,1.17326,1.17196,1.1722,3125
2021-09-23 13:00:00,1.17223,1.17261,1.17112,1.17162,3849
2021-09-23 14:00:00,1.17162,1.17201,1.17115,1.17154,3334
2021-09-23 15:00:00,1.17154,1.17326,1.17142,1.17292,3441
2021-09-23 16:00:00,1.17287,1.17399,1.17215,1.1739,4210
2021-09-23 17:00:00,1.17391,1.175,1.17377,1.17488,3949
2021-09-23 18:00:00,1.17488,1.175,1.17327,1.17344,3460
2021-09-23 19:00:00,1.17343,1.17445,1.17306,1.1744,1768
2021-09-23 20:00:00,1.17442,1.17493,1.17432,1.17488,1254
2021-09-23 21:00:00,1.17488,1.17488,1.17434,1.17468,1235
2021-09-23 22:00:00,1.17468,1.17489,1.17415,1.17422,1142
2021-09-23 23:00:00,1.17422,1.17423,1.17359,1.1739,922
2021-09-24 00:00:00,1.17384,1.17402,1.17359,1.17395,430
